name,description,location_name,latitude,longitude,address,start_time,end_time,city,primary_category,secondary_categories,thumbnail_image,additional_images,external_link,is_paid
Summer on the Hudson: Tai Chi,"Join Silvana Pizzuti to learn and practice Tai Chi, a slow moving martial art with health benefits for all fitness levels. Wear comfortable clothes and sunscreen.",Soldiers' and Sailors' Monument (in Riverside Park),40.79199981689500000,-73.97899627685500000,Riverside Park,2026-07-26T08:00:00,2026-07-26T09:30:00,new york,Fitness,"Outdoor Fitness,Exercise Classes",http://www.nycgovparks.org/common_images/events/67e1a8e065458.jpg,,https://www.nycgovparks.org/events/2026/07/26/summer-on-the-hudson-tai-chi,
Summer Sports Experience: Basketball,"The Summer Sports Experience program participants receive age-appropriate instruction through organized clinics, skill stations, drills, conditioning, and live game situations led by experienced NYC Parks staff",Greenbelt Recreation Center (in Blood Root Valley),40.59198260134300000,-74.13947248458900000,Blood Root Valley,2026-07-26T08:00:00,2026-07-26T14:00:00,new york,Best for Kids,"Sports,Summer Sports Experience,Recreation Center Programming,Basketball/Netball",,,https://www.nycgovparks.org/events/2026/07/26/summer-sports-experience-basketball,
NYRR Open Run New Runner Clinic: Conference House Park,"NYRR Open Run New Runner Clinic is your start to a healthier lifestyle. With guidance and support from NYRR coaches and local run club members, you’ll learn everything you need to take on your first mile.NYRR Open Run Brings free, 5K weekly community-led runs, to neighborhood parks across the greater New York City area. The program is free and open to runners and walkers of all ages, abilities, and experience levels.Located at the southernmost point of New York state, Conference House Park features four historic buildings that trace Staten Island’s 300+ year history, breathtaking views of the Raritan Bay, extensive hiking and biking trails, and more.",Conference House Park,40.50260162353500000,-74.25180053710900000,Conference House Park,2026-07-26T08:45:00,2026-07-26T11:00:00,new york,Running/Jogging,,,,https://www.nycgovparks.org/events/2026/07/26/nyrr-open-run-conference-house-park,false
NYRR Open Run New Runner Clinic: Marine Park,"NYRR Open Run New Runner Clinic is your start to a healthier lifestyle. With guidance and support from NYRR coaches and local run club members, you’ll learn everything you need to take on your first mile.NYRR Open Run Brings free, 5K weekly community-led runs, to neighborhood parks across the greater New York City area. The program is free and open to runners and walkers of all ages, abilities, and experience levels.Marine Park serves the nearby communities of Canarsie, Flatlands, Mill Basin, Bergen Beach, and others. The course is flat and includes no sharp turns.",Carmine Carro Community Center (in Marine Park),40.60794394557300000,-73.93746501207400000,Marine Park,2026-07-26T08:45:00,2026-07-26T11:00:00,new york,Running/Jogging,,,,https://www.nycgovparks.org/events/2026/07/26/nyrr-open-run-marine-park,false
NYRR Open Run: Cunningham Park,"NYRR Open Run brings free, 5K weekly community-led runs, to neighborhood parks across the greater New York City area. The program is free and open to runners and walkers of all ages, abilities, and experience levels.One of the largest parks in Queens, Cunningham Park was built between 1928 and 1944 and offers culture, sports (including a large tennis facility), and nature activities and facilities.",Cunningham Park Parking Lot (in Cunningham Park),40.73089981079101600,-73.77400207519531000,Cunningham Park,2026-07-26T08:45:00,2026-07-26T11:00:00,new york,Running/Jogging,,,,https://www.nycgovparks.org/events/2026/07/26/nyrr-open-run-cunningham-park,false
Adventure Course Free Public Sunday Morning Program,"Free programs are available on a first-come, first-served basis. Morning program registration takes place from 9:30am-10:00am. Please dress appropriately: no sandals, flip flops, or open-toed shoes are allowed. Our programs are appropriate for those ages 8 and older. The Adventure Course program lasts about two hours. Due to its popularity, we ask that you arrive at least half an hour before the start time of each program. Space is limited. A valid Photo ID is required for participants ages 18 and older.",Alley Pond Adventure Course (in Alley Pond Park),40.74276810329900000,-73.74112599475100000,Alley Pond Park,2026-07-26T09:30:00,2026-07-26T11:30:00,new york,Urban Park Rangers,Adventure Courses/Rock Climbing,,,https://www.nycgovparks.org/events/2026/07/26/adventure-course-free-public-sunday-morning-program,false
Strength & Cardio Circuit Training,"This circuit training class combines bodyweight resistance training and conditioning to provide you with a dynamic full body workout. Whether you are a beginneror looking for a challenge; this class for all fitness levels and modifications are always provided. Come engage in exercises that target all muscle groups, get your heart pumping, and connect with people in your community!",Dance Room (in St. John's Park),40.67350006000000000,-73.93479919000000000,St. John's Park,2026-07-26T09:30:00,2026-07-26T10:15:00,new york,Fitness,"Shape Up NYC,Recreation Center Programming,Exercise Classes",,,https://www.nycgovparks.org/events/2026/07/26/strength-cardio-circuit-training,
Urban Farm Volunteers,"Volunteer with our team to manage our one-acre Urban Farm!Whether you are new to our farm or have been a tried-and-true weekly volunteer, come and join us! Our farmers have a lot of farm chores and composting to do weekly and you can help us take care of this important urban educational agricultural resource.On Sundays we not only do farm chores, but we are joined by the NYC Compost Project with Big Reuse who help us manage our 5-bin compost system to create much needed organic matter for our planting beds!Individuals under the age of 16 must be accompanied by an adult who volunteers with them. Individuals ages 16 & 17 can volunteer if a parent or guardian has signed a waiver. Please find a downloadable waiver here: Waiver for unaccompanied 16 & 17 year oldsThis volunteer event is for individuals from the community and not open to groups larger than 5 people. If you wish to bring more than 5 people, you must first contact us at volunteers@randallsisland.org.New volunteers must register for this event here.Location: Urban FarmFor inquiries about accessibility, to request accommodation, or for event information, please email publicprograms@randallsisland.org.",Urban Farm (in Randall's Island Park),40.78421389202300000,-73.92589855194100000,Randall's Island Park,2026-07-26T10:00:00,2026-07-26T13:00:00,new york,Education,"Nature,Fitness,Volunteer,Food,STEM Classes,Gardening",http://www.nycgovparks.org/common_images/events/699627fb04846.JPG,,https://www.nycgovparks.org/events/2026/07/26/urban-farm-volunteers,
It's My Park at WNYC Transmitter Park,"This It's My Park season, volunteer with Friends of WNYC Transmitter Park to beautify WNYC Transmitter Park. We look forward to cleaning up the park with you!",WNYC Transmitter Park,40.72977066040000000,-73.96070861816400000,WNYC Transmitter Park,2026-07-26T10:00:00,2026-07-26T12:00:00,new york,Volunteer,It's My Park,,,https://www.nycgovparks.org/events/2026/07/26/its-my-park-at-wnyc-transmitter-park,
Spotted Lanternfly Trap Building,Join NYC H20 at the Greenbelt Nature Center to build traps to stop the spread of invasive spotted lanternflies.,Greenbelt Nature Center (in Blood Root Valley),40.58840179443400000,-74.13909912109400000,Blood Root Valley,2026-07-26T10:00:00,2026-07-26T12:00:00,new york,Education,Nature,,,https://www.nycgovparks.org/events/2026/07/26/spotted-lanternfly-trap-building,
Trees Count at Thomas Jefferson Park,"Volunteer with NYC Parks for Trees Count 2025! At each event you will receive a tote bag with all the materials needed to count trees. Next, we'll provide a 30-minute training session that includes the basics of tree identification and how to measure and assess each tree. Using our Tree Census app, you’ll split up into different zones within the park to start counting trees! After completing your first training event, you are welcome to continue counting trees on your own in smaller parks across the city. For your comfort and safety, please bring water and wear closed-toe shoes to this program.",Thomas Jefferson Park,40.79312515258789000,-73.93525695800781000,Thomas Jefferson Park,2026-07-26T10:00:00,2026-07-26T12:00:00,new york,Education,"Nature,Volunteer",http://www.nycgovparks.org/common_images/events/6a4d32016a04f.jpg,,https://www.nycgovparks.org/events/2026/07/26/trees-count-at-thomas-jefferson-park,
It's My Park at McKinley Park,"This It's My Park season, volunteer with Parent-Child Relationship Association to beautify McKinley Park. We look forward to cleaning up the park with you!",McKinley Park,40.62670135498000000,-74.01640319824200000,McKinley Park,2026-07-26T10:00:00,2026-07-26T12:00:00,new york,Volunteer,It's My Park,,,https://www.nycgovparks.org/events/2026/07/26/its-my-park-at-mckinley-park,
It's My Park at Sunset Park,"This It's My Park season, volunteer with Parent-Child Relationship Association to beautify Sunset Park. We look forward to cleaning up the park with you!",Sunset Park Recreation Center (in Sunset Park),40.64670181274400000,-74.00239562988300000,Sunset Park,2026-07-26T10:00:00,2026-07-26T12:00:00,new york,Volunteer,It's My Park,,,https://www.nycgovparks.org/events/2026/07/26/its-my-park-at-sunset-park,
LaBlast&#174; Fitness,"This dance fitness program is based on ballroom dances, including those seen on Dancing with the Stars. This workout in disguise blends dance patterns, fitness, and music to create a low impact workout suitable for all levels.",Parachute Jump (in Coney Island Beach & Boardwalk),40.57292175293000000,-73.98439788818400000,Coney Island Beach &amp; Boardwalk,2026-07-26T10:00:00,2026-07-26T10:45:00,new york,Fitness,"Shape Up NYC,Dance Classes,Exercise Classes",,,https://www.nycgovparks.org/events/2026/07/26/lablast-fitness,
Waterfront Walks,"Join a free walking tour to learn about the history of the Brooklyn waterfront at Brooklyn Bridge Park! Learn about the local ecology, Brooklyn Bridge Park's sustainable design, and how the park came to life! Tours last roughly 60-90 minutes, starting from the entrance of Pier 1 and finishing near Pier 3.Advance registration is required. Registration opens a month in advance of each date. Please note this event is subject to change due to weather or other extenuating circumstances.",Brooklyn Bridge Park,40.70009994506800000,-73.99729919433600000,Brooklyn Bridge Park,2026-07-26T10:30:00,2026-07-26T12:00:00,new york,Waterfront,Walking,http://www.nycgovparks.org/common_images/events/6a3d547e44956.jpg,,https://www.nycgovparks.org/events/2026/07/26/waterfront-walks,false
"Summer on the Hudson: Over, Under, Through","Coaches from The Movement Creative teach the basics of parkour during this 6-week program. Build your strength, coordination, and mobility with drills, partner exercise, and games. All ages!",Parkour Park (in Riverside Park South),40.78008485451400000,-73.98849773407000000,Riverside Park South,2026-07-26T11:00:00,2026-07-26T12:00:00,new york,Fitness,Exercise Classes,http://www.nycgovparks.org/common_images/events/69d80ad1aaff0.jpg,,https://www.nycgovparks.org/events/2026/07/26/summer-on-the-hudson-over-under-through,
Just for Kids: Clowning Around with Looney Louie,"Looney Louie, or, Luis Loco shows off his outlandish tricks in this lively English/Spanish performance that will have you laughing while learning to count: uno, dos, tres!",Playground 278 (in Marine Park),40.60746770000000000,-73.93916340000000000,Marine Park,2026-07-26T11:00:00,2026-07-26T12:00:00,new york,Best for Kids,,,,https://www.nycgovparks.org/events/2026/07/26/just-for-kids-clowning-around-with-loco-luis,
Trees Count at Soundview Park with the Urban Park Rangers,"Volunteer with NYC Parks for Trees Count 2025! At each event you will receive a tote bag with all the materials needed to count trees. Next, we'll provide a 30-minute training session that includes the basics of tree identification and how to measure and assess each tree. Using our Tree Census app, you’ll split up into different zones within the park to start counting trees! After completing your first training event, you are welcome to continue counting trees on your own in smaller parks across the city. Registration is required.",Entrance - Metcalf Avenue and Seward Avenue (in Soundview Park),40.81822959753700000,-73.87006962299300000,Soundview Park,2026-07-26T11:00:00,2026-07-26T13:00:00,new york,Nature,Urban Park Rangers,,,https://www.nycgovparks.org/events/2026/07/26/trees-count-at-soundview-park-with-the-urban-park-rangers,
Discovery Hike: Staten Island's Shoreline,"Join the Urban Park Rangers to learn how to identify things found on our shoreline. We will be focusing on rocks, fossils, seashells and sea glass while discussing the long-term effects of beach erosion.",Chester Avenue and Huguenot Avenue (in Wolfe's Pond Park),40.52059936523400000,-74.18399810791000000,Wolfe's Pond Park,2026-07-26T11:00:00,2026-07-26T12:00:00,new york,Urban Park Rangers,Hiking,,,https://www.nycgovparks.org/events/2026/07/26/discovery-hike-staten-islands-shoreline,
Ongoing Outdoor Museum Exhibit: Alice's Terracotta Garden,Terra cotta sculpture garden featuring antique architectural ornaments from Tottenville's Atlantic Terra Cotta Company (west side lawn of Biddle House).NYC Parks and the Tottenville Historical Society invite you to visit a unique collection of terracotta artifacts that chronicle turn-of-the-twentieth-century architectural styles common in New York City and across the United States.,H.H. Biddle House (in Conference House Park),40.50554614753800000,-74.25419378280700000,Conference House Park,2026-07-26T11:00:00,2026-07-26T15:00:00,new york,Art,"History,Tours,Waterfront,Walking",,,https://www.nycgovparks.org/events/2026/07/26/ongoing-outdoor-museum-exhibit-alices-terracotta-garden,
Zumba,"Zumba is a fusion of Latin, International and popular music dance themes creating a dynamic, exciting, effective fitness system! The routines feature aerobic, fitness interval training with a combination of fast and slow rhythms that tone and sculpt the body with easy to follow dance steps. Participants must sign in at the front desk and bring locks to lock up their bags. The center does not allow anyone to bring their bags to the dance room except: towel, water and phone.",Multi-Use Room (in Williamsbridge Oval),40.87673390700000000,-73.87859109203100000,Williamsbridge Oval,2026-07-26T11:00:00,2026-07-26T12:00:00,new york,Dance,"Fitness,Shape Up NYC,Recreation Center Programming,Dance Classes,Exercise Classes",,,https://www.nycgovparks.org/events/2026/07/26/zumba,
Mark Morris Dance Group Workshop,"Join Mark Morris Dance Group for two interactive dance workshops at Brooklyn Bridge Ppark, exploring accessible movement and wellness. Designed for those with limited mobility, this co-presented series is focused on flexibility, balance, and range of motion. No prior dance experience required—just bring your energy and favorite dance attire! All ages welcome.On Sunday, July 26, join for Move & Flow, a structured dance experience with a focus on wellness and maintaining physical health at Pier 1, Bridge View Lawn.On Sunday, September 27, join for Restorative Movement, a somatic movement class with a focus on mobility, flexibility, balance, and range of motion at Pier 6, Liberty Lawn.Space is limited; pre-registration is required for each class.Happens on the following Dates:Jul 26, 2026, 11:00am to 12:00pm Timezone: Eastern Time (US & Canada)Sep 27, 2026, 11:00am to 12:00pm Timezone: Eastern Time (US & Canada)",Brooklyn Bridge Park,40.70009994506800000,-73.99729919433600000,Brooklyn Bridge Park,2026-07-26T11:00:00,2026-07-26T12:00:00,new york,Dance,"Workshops,Dance Classes",http://www.nycgovparks.org/common_images/events/6a6121a730330.jpg,,https://www.nycgovparks.org/events/2026/07/26/mark-morris-dance-group-workshops-at-brooklyn-bridge-park,
It's My Park at Brust Park,"This It's My Park season, volunteer with Stewards of Brust Park to do a general cleanup at Brust Park. We look forward to cleaning up the park with you!",Brust Park,40.88990020751953000,-73.90360260009766000,Brust Park,2026-07-26T12:00:00,2026-07-26T14:00:00,new york,Volunteer,It's My Park,,,https://www.nycgovparks.org/events/2026/07/26/its-my-park-at-brust-park,
Summer on the Hudson: Sun Gaze Sundays,"Join Amateur Astronomers Association for Sun Gaze Sundays! View the sun, safely, through solar-filtered telescopes at Pier i on Manhattan’s West Side. Events are free; may be canceled due to clouds and bad weather. Check our social media channels and our events calendar for updates. NOTE: never look directly at the sun without a proper filter.",Pier I (in Riverside Park South),40.77970123291000000,-73.98889923095700000,Riverside Park South,2026-07-26T13:00:00,2026-07-26T16:00:00,new york,Education,"Waterfront,Astronomy",http://www.nycgovparks.org/common_images/events/69d80b7a19ad6.jpg,,https://www.nycgovparks.org/events/2026/07/26/summer-on-the-hudson-sun-gaze-sundays,false
Birding: Beginner Birding,Our Urban Park Rangers will guide you to the best viewing spots in New York City to see birds. Learn a new skill and take up a new hobby as we help you identify some of the most common birds found in our parks. Birding programs are appropriate for all skill levels and beginners are welcome.,Crotona Nature Center (in Crotona Park),40.83700180053700000,-73.89340209960900000,Crotona Park,2026-07-26T13:00:00,2026-07-26T14:00:00,new york,Birding,"Nature,Urban Park Rangers,Wildlife",,,https://www.nycgovparks.org/events/2026/07/26/birding-beginner-birding,
Historic New York: The Highbridge Water Tower,"Join the Urban Park Rangers on a tour inside the iconic Highbridge Water Tower to learn about the history of New York City's water supply and enjoy the panoramic views from the top of the 200-foot tower Arrive between 1:00 p.m. and 2:45 p.m, to gain admittance. Registration is not required. Program will be held at the base of the water tower behind the Highbridge Recreation Center and Pool.",West 174 Street and Amsterdam Avenue (in Highbridge Park),40.84310150146484400,-73.93430328369140000,Highbridge Park,2026-07-26T13:00:00,2026-07-26T15:00:00,new york,History,Urban Park Rangers,,,https://www.nycgovparks.org/events/2026/07/26/historic-new-york-the-highbridge-water-tower,
Garden Sing-Along,"Join the garden group for a Song Circle at the East 4th Street Community Garden! Open to song lovers of all ages and musical abilities (especially those who've been told not to sing!). Come and sing along, hum along, sway along, listen along. We'll have a list of songs to share, and also welcome participants to lead a favorite song or suggest a song for someone else to lead.",East Fourth Street Community Garden,40.64820480000000000,-73.97735630000000000,,2026-07-26T13:00:00,2026-07-26T14:00:00,new york,Concerts,"Nature,Free Summer Concerts",,,https://www.nycgovparks.org/events/2026/07/26/garden-singalong,
Adventure Course Free Public Sunday Afternoon Program,"Free programs are available on a first-come, first-served basis. Afternoon program registration takes place from 1:00pm-1:30pm. Please dress appropriately: no sandals, flip flops, or open-toed shoes are allowed. Our programs are appropriate for those ages 8 and older. The Adventure Course program lasts about two hours. Due to its popularity, we ask that you arrive at least half an hour before the start time of each program. Space is limited. A valid Photo ID is required for participants ages 18 and older.",Alley Pond Adventure Course (in Alley Pond Park),40.74276810329900000,-73.74112599475100000,Alley Pond Park,2026-07-26T13:00:00,2026-07-26T15:00:00,new york,Urban Park Rangers,Adventure Courses/Rock Climbing,,,https://www.nycgovparks.org/events/2026/07/26/adventure-course-free-public-sunday-afternoon-program,false
Hatha Flow,"This outdoor class combines gentle movement and mediation to help you reconnect with your breath, body, and surroundings. Expect grounding, accessible practice focused on mindful movement, presence, and ease. All level welcome. Please bring a mat.",Brower Park Lawn (in Brower Park),40.67348732936500000,-73.94283443689300000,Brower Park,2026-07-26T13:00:00,2026-07-26T14:00:00,new york,Fitness,"Shape Up NYC,Outdoor Fitness,Exercise Classes,Yoga & Pilates Classes",,,https://www.nycgovparks.org/events/2026/07/26/hatha-flow,
Birding by Canoe Excursion,"Few experiences compare with being on the open water in New York City. Our trained Urban Park Rangers will lead you on canoe adventures that range from the gentle waters of protected lakes to the challenging open waters of rivers and bays. Join us for birdwatching on the water. This is an intermediate canoeing excursion, recommended for experienced paddlers ages 8 and up.",Spring Creek Dock (in Fresh Creek Nature Preserve),40.63959719934500000,-73.88070505857400000,Fresh Creek Nature Preserve,2026-07-26T13:00:00,2026-07-26T14:30:00,new york,Urban Park Rangers,,,,https://www.nycgovparks.org/events/2026/07/26/birding-by-canoe-excursion,
Jazz in the Park at Ralph Ellison,"Berta Indeed presents “Let the Music Play”, community jazz concerts featuring an array of local musicians and vocalists.",Ralph Ellison Plaza,40.83034810000000000,-73.94995950000000000,,2026-07-26T14:00:00,2026-07-26T17:00:00,new york,Concerts,Free Summer Concerts,http://www.nycgovparks.org/common_images/events/69cfc9fd03f51.jpg,,https://www.nycgovparks.org/events/2026/07/26/jazz-in-the-park-at-ralph-ellison,
