name,description,location_name,latitude,longitude,address,start_time,end_time,city,primary_category,secondary_categories,thumbnail_image,additional_images,external_link,is_paid
R&B and Ribs,Rooftop party w/ R&B and Ribs @ Elsewhere in Bushwick on 7.26! Tickets start at $25 • 4pm • 21+ | Genre: R&B,Elsewhere - The Rooftop + The Hall,40.7095367,-73.9232707,"599 Johnson Avenue, Brooklyn, NY 11237",2026-07-26T16:00:00,2026-07-26T22:00:00,brooklyn,Music,"Concert or Performance,Concert,Dj,Summer,Rooftop,Djset,Danceparty,rooftop_party,electronic_rave",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189396203%2F2569518370411%2F1%2Foriginal.20260722-144849?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=ae5c76b6bce166e7bd3c84d55481d947,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189396203%2F2569518370411%2F1%2Foriginal.20260722-144849?auto=format%2Ccompress&q=75&sharp=10&s=f581399b17fb28df6a5ab77e54730d44,https://www.eventbrite.com/e/rb-and-ribs-tickets-1986570546983,true
Pink Lemonade 2026,Pink  Lemonade,Brooklyn Children's Museum Rooftop,40.67446109999999,-73.94398629999999,"145 Brooklyn Avenue, Brooklyn, NY 11213",2026-07-26T15:00:00,2026-07-26T21:00:00,brooklyn,Other,Party or Social Gathering,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1179487116%2F553771668491%2F1%2Foriginal.20260310-145017?w=305&auto=format%2Ccompress&q=75&sharp=10&s=cca243e1dad7e574f38294a5765ffc45,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1179487116%2F553771668491%2F1%2Foriginal.20260310-145017?auto=format%2Ccompress&q=75&sharp=10&s=9bfec6c9701a5d0520d055e014cd04e9,https://www.eventbrite.com/e/pink-lemonade-2026-tickets-1984886373575,true
2000’S AND BETTER | THROW BACK DAY PARTY,"The Biggest Rooftop Vip playin all your favorite Hiphop, R&B & Reggae Hits from 2000 & Better",The DL,40.7186326,-73.9892237,"95 Delancey Street #3rd Floor, New York, NY 10002",2026-07-26T15:00:00,2026-07-26T21:00:00,new york,Top 40,"Music,Party or Social Gathering,Hiphop,Nyc,Reggae,Dayparty,Randb,Rooftopparty,Throwbackparty,2000svibes",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188518153%2F238086577899%2F1%2Foriginal.20260709-071159?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=afad27e194f2f382bcbc21d7d2d3e637,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188518153%2F238086577899%2F1%2Foriginal.20260709-071159?auto=format%2Ccompress&q=75&sharp=10&s=be1077239d528b5e05b98b64268dde8d,https://www.eventbrite.com/e/2000s-and-better-throw-back-day-party-tickets-1993591080588,true
Sunset & Vibes Day Party at Delancey Rooftop,"NYC’s favorite Sunday rooftop escape featuring Hip Hop, Caribbean and R&B plus free RSVP entry.",The Delancey,40.71797129999999,-73.9852887,"168 Delancey Street, New York, NY 10002",2026-07-26T15:00:00,2026-07-26T22:00:00,new york,Hip Hop / Rap,"Music,Party or Social Gathering,Free,Birthday,Sundayfunday,Rsvp,Sundays,Rooftopparty,Sundayvibes,nyc_events,free_entry,rooftop_event",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1187751077%2F165609966285%2F1%2Foriginal.20260627-024910?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.496&fp-y=0.029&s=1cc5a5bf3b391ad4191727bbe5ad5a0e,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1187751077%2F165609966285%2F1%2Foriginal.20260627-024910?auto=format%2Ccompress&q=75&sharp=10&s=fe37ba9eb50b03cecc164754e76422f6,https://www.eventbrite.com/e/sunset-vibes-day-party-at-delancey-rooftop-tickets-1992676365651,true
Klass's 13th Year Yacht Party,Join us as we celebrate 13 years with an unforgettable black-or-white yacht party experience featuring music by our very own Klass.,Pier 15 East River Esplanade,40.7043756,-74.0029654,"78 South Street, New York, NY 10006",2026-07-26T17:00:00,2026-07-26T22:00:00,new york,Other,"Party or Social Gathering,Party,Luxury,Celebration,Yacht,Boating",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1184219405%2F174263533176%2F1%2Foriginal.20260510-003608?crop=focalpoint&fit=crop&w=305&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.477&fp-y=0.018&s=13d93b5ac6445437a4ed37043cd19ae3,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1184219405%2F174263533176%2F1%2Foriginal.20260510-003608?auto=format%2Ccompress&q=75&sharp=10&s=949d2be9f4350b6b949b0fbf5cbd639d,https://www.eventbrite.com/e/klasss-13th-year-yacht-party-tickets-1989160723270,true
"Festival Colombiano FIOC, New York  2026- Domingo 26 Julio.","Un Concierto al Aire Libre * Artistas Internacionales : Musica Popular, Salsa, Vallenato, Tropical, Trovador,DJ, Shows, Gastronomia, y mas..",Flushing Meadows Park  -  Museo Hall of Science,40.747126,-73.8515139,"47-01 - 111 Street, Queens, NY 11368",2026-07-26T13:30:00,2026-07-26T21:00:00,queens,Nationality,"Community & Culture,Festival or Fair,Cultural,Colombia,Livemusic,Gastronomia,Independenceday,Foodfestival,culturalcelebration,festival_2026,colombianpride,festivalindependencia",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1187537377%2F48149993002%2F1%2Foriginal.20260624-042103?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=67328d088bc472ce9385f840d083c8b3,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1187537377%2F48149993002%2F1%2Foriginal.20260624-042103?auto=format%2Ccompress&q=75&sharp=10&s=25bef91b8f5209535f3490a97b33a504,https://www.eventbrite.com/e/festival-colombiano-fioc-new-york-2026-domingo-26-julio-tickets-1984391368000,true
"Refuge Sunday: TEED DJ-Kicks Tour, Hot Honey Sundays, Manguito, Ksenyeah",Sundays @ Refuge ~Before. During. Afters~,Refuge,40.7117098,-73.9352177,"366 Ten Eyck, Brooklyn, NY 11206",2026-07-26T15:00:00,2026-07-26T22:00:00,brooklyn,Music,"Party or Social Gathering,Brooklyn,Nyc,Techno,Dayparty,Refuge,Housemusic",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189221269%2F308018534751%2F1%2Foriginal.20260720-151021?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=1677b695ec9b6a3ef0bea20c818f960b,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189221269%2F308018534751%2F1%2Foriginal.20260720-151021?auto=format%2Ccompress&q=75&sharp=10&s=bca1df703438793c55f79d18253fe137,https://www.eventbrite.com/e/refuge-sunday-teed-dj-kicks-tour-hot-honey-sundays-manguito-ksenyeah-tickets-1989355131751,true
Jouvert Madness 2026,JULY 26th JOUVERT MADNESS The Neon Edition Returns To Bklyn PAINT • POWDER• WATER• ARTISTS • VYBZZ Tell Your Friends Bring Your Teams,333 Stanley Ave,40.6548667,-73.8958401,"333 Stanley Avenue, Brooklyn, NY 11207",2026-07-26T12:00:00,2026-07-27T20:00:00,brooklyn,Other,"Community & Culture,Party or Social Gathering",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188214213%2F95418700891%2F1%2Foriginal.20260704-204034?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.613&fp-y=0.588&s=ae30e0de6d769538d06ab667a3de84fa,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188214213%2F95418700891%2F1%2Foriginal.20260704-204034?auto=format%2Ccompress&q=75&sharp=10&s=f61bd62fd344684b127492f40580a21e,https://www.eventbrite.com/e/jouvert-madness-2026-tickets-1981526250356,true
Ballet Folklórico Mexicano de Nueva York presents: “La guelaguetza”,It’s Ballet Folklórico Mexicano de Nueva York (BFMNY)‘s Annual Guelaguetza Festival and that’s something to celebrate!,Socrates Sculpture Park,40.7688089,-73.93650989999999,"32-01 Vernon Boulevard, Queens, NY 11106",2026-07-26T12:00:00,2026-07-26T18:00:00,queens,Dance,"Performing & Visual Arts,Concert or Performance,Balletfolklorico,culturaldance,nuevayork,mexicanfolklore,laguelaguetza",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1181385257%2F31978862969%2F1%2Foriginal.20260403-174400?crop=focalpoint&fit=crop&w=400&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.455&fp-y=1.0&s=f7fbc9d15e863db086149e25ced9bc62,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1181385257%2F31978862969%2F1%2Foriginal.20260403-174400?auto=format%2Ccompress&q=75&sharp=10&s=3e78c9e3dcf7e3e1ebb2c0a6e9603663,https://www.eventbrite.com/e/ballet-folklorico-mexicano-de-nueva-york-presents-la-guelaguetza-tickets-1986567879003,true
Guardians of Democracy: Building a Pro-Democracy Movement in the U.S.,What can we in the U.S. learn from activists defending democracy from authoritarianism across Latin America?,Adler Hall at The New York Society for Ethical Culture,40.7710868,-73.9801104,"2 W 64th Street, New York, NY 10023",2026-07-26T16:00:00,2026-07-26T18:00:00,new york,Democratic Party,"Government & Politics,Seminar or Talk,Politics,Democracy,International_conference,new_york,climate_change,international_event,politics_and_culture,newyork_ny",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188538620%2F19955428984%2F1%2Foriginal.20260709-142047?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=a421e38908d9d3a5faa01d4084560783,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188538620%2F19955428984%2F1%2Foriginal.20260709-142047?auto=format%2Ccompress&q=75&sharp=10&s=9723356e98890748b53bf739d9c847c4,https://www.eventbrite.com/e/guardians-of-democracy-building-a-pro-democracy-movement-in-the-us-tickets-1992829581925,true
