name,description,location_name,latitude,longitude,address,start_time,end_time,city,primary_category,secondary_categories,thumbnail_image,additional_images,external_link,is_paid
Mister Sunday: Justin Carter All Day Long,"Justin Carter steps into the booth from open to close. /// Welcome to Mister Sunday. Whether you've been at it with us since day one or you're new to the party, we look forward to seeing you here. All we ask is that you put away your phone and dance while you're on the dance floor. There's plenty of space in the sun and the shade otherwise for a chat and a hang, and we'll have excellent Mexican food for you throughout the party, a wide variety of non-alcoholic and alcoholic drinks at the bar and water throughout the space, always free and easy to access. Tickets are here on RA, and you can RSVP for reduced admission at the link on this page. If joining us is ever a financial hardship for you, drop a line at ask@mistersaturdaynight.com by the Friday before the party, letting us know your situation and what, if anything you can contribute, and we'll do our best to make sure you have a spot. We value your presence more than your money. We're looking forward to dancing with you. /// RSVPers receive $10 off the door charge before 4pm and $5 off before 5pm. An RSVP is good for one person. We stop taking RSVPs an hour before the party starts. In order to receive the RSVP discount, you must be at the ticket desk by the cutoff time and not just in line. It's wise to arrive early to make sure you're not standing in line when the time comes. An RSVP does not guarantee entry. Sometimes parties do sell out, so if you want to be sure you'll get in, it's best to grab a ticket in advance. /// Violence, non-consensual touching, racist, homophobic, transphobic, sexist, ageist or other discriminatory language, and leering are not allowed within our walls or in our back yard. If someone says or does something to make you feel uncomfortable while you’re here, let us know. /// We close the doors of the party at 8:30pm.",Nowadays,40.692462,-73.901536,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",2026-07-26T15:00:00.000,2026-07-26T21:00:00.000,new york city,Music,Justin Carter,https://images.ra.co/971bdee25f83c0e47d47c0935dd56a7ce5599758.jpg,https://images.ra.co/813ed3908ef0196a0f325fca3c42f2bb32f22948.jpg,https://ra.co/events/2459606,true
"GUDFELLA with Très Mortimer, Kino Todo & Guests ","Gray Area returns to Superior Ingredients Roof on Sunday, July 26 for a full day rooftop session in Brooklyn led by GUDFELLA, alongside Trés Mortimer, Kino Todo, and Pardon My French. Born in the Philippines and now based in Los Angeles, GUDFELLA has spent the last few years building momentum through both his productions and his presence behind the decks. With more than 115 million streams and appearances at stages and venues including Coachella, Lollapalooza, Club Space, and Brooklyn Mirage, he has become one of the most talked about names in house music right now. Much of that attention has centered around “Morning Coffee,” a breakout record that found support from artists including Michael Bibi, BLOND:ISH, SG Lewis, Adam Ten, and Carlita. His productions balance warm melodies, rolling percussion, and club focused energy, translating naturally into long form sets that work just as well in open air environments as they do in dark club rooms. Joining the lineup is Chicago native Trés Mortimer, whose sound has earned him releases on labels including Mad Decent, Dim Mak, IN/Rotation, and Ministry of Sound. Alongside launching his own imprint, Optics Records, Mortimer has become a familiar face across both club and festival circuits, with recent appearances at Taste of Randolph, SXSW London, ARC At Sea during Miami Music Week, Mood Ring in New York City, and The Annex in London. His connection to Chicago’s house roots remains central to his sets, balancing deep grooves with melodic moments built for extended dance floors. Also joining the bill is Kino Todo, the project of Tel Aviv artist Yair Raviv. Known for pulling inspiration from different cultures, languages, and textures, Kino Todo first gained international attention through his breakout single “Gidafi Na,” which has surpassed 10 million streams. Since then, he has released music through labels including Disco Halal, Life and Death, Multi Culti, and City Slang, while appearing at events and venues such as DGTL, Circoloco, ADE, Tel Aviv Pride, and The Block. His sets move fluidly between bass heavy rhythms, melodic passages, and globally inspired sounds. Completing the lineup are New York based selectors Pardon My French and Rana Iravani, bringing local support to a day designed to move from daytime grooves into a locked in sunset atmosphere. Running from 2PM through 10PM, Superior Ingredients Roof once again provides the backdrop for another Gray Area rooftop gathering overlooking the Manhattan skyline.",Superior Ingredients,40.722319,-73.957821,"74 Wythe Avenue, Brooklyn, NY 11249",2026-07-26T14:00:00.000,2026-07-26T22:00:00.000,new york city,Music,"Kino Todo,Très Mortimer,Pardon My French",https://images.ra.co/ef6f1cb171b6f0749b9db8cee0e9420caf349ad6.jpg,,https://ra.co/events/2432670,true
The Nursery: Patrice Bäumel All Day Long,"Known for his melodic and emotionally driven tracks, Patrice Bäumel’s technical yet warm and atmospheric take on minimal techno is deep, driving, and has carved a unique path through the European and global techno world. He plays all day long in The Nursery. - Public Records aims to provide a safer space. We reject all forms of discrimination, including racism, misogyny, transphobia, homophobia, sexism, and other aggressive behavior. Consent is paramount. Please exist with respect for yourself and those around you. Anyone found in violation of our rules or safer space policy will be removed from the venue. To share feedback about an incident, please email hello@publicrecords.nyc or alert a member of our team. Tickets may be available at the door based on capacity. A ticket does not guarantee entry; Public Records reserves the right to deny entry to guests that appear intoxicated or do not meet the dress code. All large bags and coats must be checked. Doors close one hour before end time.",public records,40.682261,-73.986378,"233 Butler St, Brooklyn, NY 11217, USA",2026-07-26T15:00:00.000,2026-07-26T21:00:00.000,new york city,Music,Patrice Bäumel,https://images.ra.co/cd60575732930710d4ad5851da3951b159299f8e.jpg,,https://ra.co/events/2403822,true
"Ge-ology, Ayanna Heaven, Cosmo","Ge-ology remains one of dance music’s true selectors — a deeply respected DJ, producer, and archivist whose knowledge stretches across house, disco, jazz, soul, hip hop, afrobeat, and experimental electronics. Whether digging through rare groove obscurities or locking into extended dancefloor hypnosis, his sets carry a sense of history, spontaneity, and unmistakable personality that few can match. Ayanna Heaven brings warmth, rhythm, and deep-rooted musicality through sets shaped by house, soul, broken beat, and diasporic groove, while Cosmo rounds out the night with fluid selections that drift between psychedelic house, downtempo textures, and late-night club momentum. RSVP discount ticket is paid at the door. RSVPs are one per person, so anyone coming with you will need to submit their own. We cut off RSVPs at 5pm, and you'll need to be checked in at the door by that time to receive the discounted rate. Plan to arrive early rather than risk being in line when the clock hits 5. Keep in mind that an RSVP does not guarantee entry, as the venue can fill up. Buying a full price ticket ahead of time is the surest way to guarantee your spot. //////////////////////////////////////////////////////////////////////////////////////////////////////////// To maintain a safe and enjoyable environment for all, we ask that you respect our house code of conduct: no phones on the dance floor and zero tolerance for harassment, discrimination, or hate.",Signal,40.71005,-73.933575,"175 Morgan Ave, Brooklyn, NY 11237",2026-07-26T16:00:00.000,2026-07-27T00:00:00.000,new york city,Music,"Ge-ology,Ayanna Heaven,Cosmo (NY)",https://images.ra.co/fc727e2ba300d313961c60c8f6f19f2f323644ab.jpg,,https://ra.co/events/2444365,true
Shelter: Timmy Regisford Open To Close,"Shelter's Timmy Regisford takes on The Atrium from open to close. The inception of his internationally acclaimed club parties over 20 years ago helped pioneer a soulful house sound that has shaped the face of house music all around the world. His sonic journeys through are never-failing examples of deep grooves and infectious rhythms, and we’re excited to see where he takes us. - Public Records aims to provide a safer space. We reject all forms of discrimination, including racism, misogyny, transphobia, homophobia, sexism, and other aggressive behavior. Consent is paramount. Please exist with respect for yourself and those around you. Anyone found in violation of our rules or safer space policy will be removed from the venue. To share feedback about an incident, please email hello@publicrecords.nyc or alert a member of our team. Tickets may be available at the door based on capacity. A ticket does not guarantee entry; Public Records reserves the right to deny entry to guests that appear intoxicated or do not meet the dress code. All large bags and coats must be checked. Doors close one hour before end time.",public records,40.682261,-73.986378,"233 Butler St, Brooklyn, NY 11217, USA",2026-07-26T15:00:00.000,2026-07-27T00:00:00.000,new york city,Music,Timmy Regisford,https://images.ra.co/f89233659890e8c04fa7aaee372d25df7e27b588.jpg,,https://ra.co/events/2476637,true
R&B and Ribs,"In order for you to join us, we require a physical, valid, scannable US Government issued ID or foreign passport for admission (expired IDs will NOT be accepted)! If you are traveling, please be prepared to show a physical passport for entry (Photocopies and Photographs of IDs are NOT accepted). We recommend that all customers read Elsewhere's ID Policy in the FAQ section on our website before arriving at the venue. Elsewhere is a community that values inclusivity, joy, and creativity. In order to make this space accessible for everyone, we operate a strict zero-tolerance policy for harassment, discrimination, or hate of any kind. Please keep in mind that ticket sales are final, with the exception of a cancellation. The following items are subject to change without notice at all times; opening performers, set times, location of event within Elsewhere. ☼ About Elsewhere Rooftop Elsewhere Rooftop is a seasonal large outdoor bar and events space, offering a signature frozen drink menu, shows & parties, sunset DJ sessions, food pop-ups, film screenings, art happenings, and much more all summer. ☼ Phone Free Dance Floor We encourage a present and engaged dance floor... You can head to the courtyard to chat, take pictures and use your phone. Let’s avoid doing so on the dance floor! ☼ Hours *The Rooftop is only open when events are happening - please do make sure to check the rooftop calendar before stopping by ☼ Rain or Shine Policy All shows and events on the Rooftop are rain or shine! If the weather prevents us from carrying on outdoors we will move the show into one of our indoor spaces. We do not offer refunds for this type of change. When rain plans are required we will update customers via our website, Instagram, Eventbrite and Resident Advisor. Members enjoy skip-the-line, special access, free +1s, and lots of other perks! Explore membership today! For further information about our ticketing policies and FAQs, please visit elsewhere.club",Elsewhere,40.70967,-73.923279,"599 Johnson Ave, Brooklyn, NY 11237 USA",2026-07-26T16:00:00.000,2026-07-26T22:00:00.000,new york city,Music,,https://images.ra.co/3e3be9bbd5ba26139e8bec133d3cc3eef4b0f838.jpg,,https://ra.co/events/2410477,true
"Soca House - Daytime Yacht Party (Soca, Afro House, Dancehall) 07/26","Join NYC's Soca House Yacht Party featuring Soca, Afro House, Dancehall, skyline views, food included, and summer vibes aboard the Jewel Yacht.",Skyport Marina,40.735444,-73.975114,"E 23rd St & FDR Dr, New York, New York 10010",2026-07-26T13:00:00.000,2026-07-26T17:00:00.000,new york city,Music,Bruce Wayne (US),https://images.ra.co/073cb4b32f3cfdc9d13f4a717ce9fe773ca4ac8a.jpg,,https://ra.co/events/2467420,true
"Refuge Sunday: TEED DJ-Kicks Tour, Hot Honey Sundays, Manguito, Ksenyeah","The UK producer, vocalist and songwriter has built a world entirely his own through emotionally charged electronic music moving between house and indie dance. He continues to blur the line between live songwriting and dancefloor energy. Refuge Hi-Def Dance Club is a 500-cap underground nightclub in East Williamsburg built around sound, energy, and atmosphere. At its core is REX, a custom 4-point system designed by co-founder Craig “Shorty” Bernabeu, with four 10-foot stacks surrounding the dance floor for a powerful, immersive experience. Each night is curated to push that system to its full potential — a true Musical Arts Performance in every sense. 21+ only. All sales are final.",Refuge,,,"366 Ten Eyck St, Brooklyn, NY 11206",2026-07-26T15:00:00.000,2026-07-26T22:00:00.000,new york city,Music,"TEED,Ksenyeah,Manguito",https://images.ra.co/9e994247f0c407d5da36c98c23fd2d25994d0604.png,,https://ra.co/events/2456271,
Playa Peace Project Burning Man Camp Fundraiser: Ali Farahani B2B Shan Nash,"Playa Peace Project returns to the Playa for their third Burn at Black Rock City. To celebrate the journey and support this year’s vision, join us on Sunday, July 26th at Gospel in NYC for a special fundraiser evening featuring ALI FARAHANI going B2B with SHAN NASH. An intimate night of music, connection, and community in support of bringing Playa Peace Project back home to the dust. PLAYA PEACE PROJECT PPP is a global movement of artists, dreamers, and doers — united by music, generosity, and the spirit of adventure. PPP is a theme camp and international sound collective that spreads peace, unity and positivity through music and the arts at Burning Man and beyond ALI FARAHANI Born in Milan Italy with Iranian heritage, Ali started music when he was 14 years old playing afro cuban percussions. Growing up in Italy, electronic music is ingrained into the culture and has had great influence on the evolution of his productions. Around the age of 18, Ali began to create music. His very first release was titled ""Persian Dream"" featuring Marco Bonuso released on Sound Division (ITA). Persian Dream was one of the first fusion tracks that truly combined electronic music with Middle Eastern vibes. Persian dream was one of the most successful tracks played in 2007 by some of the largest artists in the world. The next release was a collaboration with DJ Aron of LE Follies De Pigalle called “Don’t feel no shame”. It was featured as one of the top Beatport tracks and number 6 on the overall chart for 2 months in 2008. Shortly after, Ali started to play at many clubs and events across Italy. In 2011, Ali moved to LA and shifted away from European-tech to more sophisticated sounds with experimental grooves and slower beats inspired by my origins. After moving to the US and being away from music for few years, Ali started producing and djing again and most recently opened the Santa Monica based label Pipe & Pochet with Patrik Khach. Ali's goal is to inspire other artists and fans through music and have now began to showcase my productions in the US and beyond. SHAN NASH Shayan Aka Shan Nash Born in Balochestan. Shan Nash’s collective music, part self-produced, captivating other-worldly sounds, part extended live performances that transport audiences to the most majestic and dreamy lands across the globe is the raconteur of his life’s journey. A producer and DJ, Shan embodies the intrinsic characteristics of a true artist: passion, love, empathy and the desire to connect every soul through his calling. A native, a place that still holds his heart yet sought to persecute him for his very deep devotion to music and artistry, Shan’s drawn to the sounds of the East, a signature mark embedded in his art. Since leaving Tehran, a city that embraced his sounds in its deep underground, Shan has found himself in Tulum via L.A. and Istanbul, where he further developed his musical skills. Aside his monthly residency, Shan continues to cast his musical spells across the world through his long-format sets, while continuing to add to his collection of remixes and productions.",Gospël New York,40.723955,-73.996038,"281 Lafayette St, New York, NY 10012",2026-07-26T20:00:00.000,2026-07-27T02:00:00.000,new york city,Music,"Ali Farahani,Shan Nash,Reza Tabrizi",https://images.ra.co/6fc21d679430bbb1eadeecbfe2e1130cba256343.jpg,,https://ra.co/events/2469893,true
WORLD OF ECHOES by François K,"Hosted by Ms. Fantasia Only one RSVP per email. Please be advised space is limited and RSVP does not guarantee admission, which is based on capacity and door discretion. Therefore early arrival is suggested. Doors 2PM.",Le Bain,40.741077,-74.008285,"444 W 13th Street, New York, NY 10014",2026-07-26T16:00:00.000,2026-07-26T22:00:00.000,new york city,Music,Francois K,https://images.ra.co/968f165d7c687616a3d56bc280519e96fe5ab9f9.jpg,,https://ra.co/events/2493736,true
