name,description,location_name,latitude,longitude,address,start_time,end_time,city,primary_category,secondary_categories,thumbnail_image,additional_images,external_link,is_paid
NYC Public Outdoor Pools Open for the Season,"Outdoor pool hours are from 11:00 a.m. through 7:00 p.m. daily, with a break for pool cleaning between 3:00 p.m. and 4:00 p.m. \n Our pools will remain open this summer for general swim. Pool hours will remain the same: 11:00 a.m. - 3:00 p.m., and 4:00 p.m. - 7:00 p.m.",Locations across all five boroughs,,,Locations across all five boroughs,2026-07-27T00:01:00.000-04:00,,new york,Free,"Parks & Recreation,Featured",https://publish-p136379-e1368845.adobeaemcloud.com/content/dam/nycgov/events/feature/spring-summer-lap-swim-2.jpg,,https://www1.nyc.gov/events/nyc-public-outdoor-pools-open-for-the-season/386373/31,false
NYC Restaurant Week,"NYC Restaurant Week returns! From July 20 to August 16, explore the five boroughs through specially priced prix-fixe menus at hundreds of participating restaurants. Reservations open on July 14. \n \n Photo courtesy of Lanna Apisukh.",Check website for a list of participating restaurants,,,Check website for a list of participating restaurants,2026-07-27T00:01:00.000-04:00,,new york,Cultural,"Featured,General Events",https://publish-p136379-e1368845.adobeaemcloud.com/content/dam/nycgov/events/feature/nyc_restaurant_week.jpg,,https://www1.nyc.gov/events/nyc-restaurant-week/296362/8,
Astoria Pool: Lap Swim,"Take part in a long-distance lap swim competition. To participate in the competition, please speak to an Aquatics Specialist on the pool deck and indicate this on your application. An awards ceremony will be held at the end of August to celebrate the health and fitness achievements of swimmers who complete 15 miles or more. Visit https:\/\/www.nycgovparks.org\/events\/lap-swim to register.",Astoria Pool,,,Astoria Pool in Astoria Park,2026-07-27T07:00:00.000-04:00,2026-07-27T08:30:00.000-04:00,new york,Parks & Recreation,,,,https://www1.nyc.gov/events/astoria-pool-lap-swim/1053576/1,
Claremont Pool: Lap Swim,"Take part in a long-distance lap swim competition. To participate in the competition, please speak to an Aquatics Specialist on the pool deck and indicate this on your application. An awards ceremony will be held at the end of August to celebrate the health and fitness achievements of swimmers who complete 25 miles or more. Visit https:\/\/www.nycgovparks.org\/events\/lap-swim to register.",Main Pool,,,Main Pool in Claremont Park,2026-07-27T07:00:00.000-04:00,2026-07-27T08:30:00.000-04:00,new york,Parks & Recreation,,,,https://www1.nyc.gov/events/claremont-pool-lap-swim/1058556/1,
Faber Pool: Lap Swim,"Take part in a long-distance lap swim competition. To participate in the competition, please speak to an Aquatics Specialist on the pool deck and indicate this on your application. An awards ceremony will be held at the end of August to celebrate the health and fitness achievements of swimmers who complete 25 miles or more. Visit https:\/\/www.nycgovparks.org\/events\/lap-swim to register.",Faber Pool,,,Faber Pool in Faber Pool and Park,2026-07-27T07:00:00.000-04:00,2026-07-27T08:30:00.000-04:00,new york,Parks & Recreation,,,,https://www1.nyc.gov/events/faber-pool-lap-swim/1060556/1,
Gottesman Pool: Lap Swim,"Take part in a long-distance lap swim competition. To participate in the competition, please speak to an Aquatics Specialist on the pool deck and indicate this on your application. An awards ceremony will be held at the end of August to celebrate the health and fitness achievements of swimmers who complete 25 miles or more. Visit https:\/\/www.nycgovparks.org\/events\/lap-swim to register.",Gottesman Pool at the Davis Center,,,Gottesman Pool at the Davis Center in Central Park,2026-07-27T07:00:00.000-04:00,2026-07-27T08:30:00.000-04:00,new york,Parks & Recreation,,,,https://www1.nyc.gov/events/gottesman-pool-lap-swim/1062856/1,
Hamilton Fish Pool: Lap Swim,"Take part in a long-distance lap swim competition. To participate in the competition, please speak to an Aquatics Specialist on the pool deck and indicate this on your application. An awards ceremony will be held at the end of August to celebrate the health and fitness achievements of swimmers who complete 25 miles or more. Visit https:\/\/www.nycgovparks.org\/events\/lap-swim to register.",Main Pool,,,Main Pool in Hamilton Fish Park,2026-07-27T07:00:00.000-04:00,2026-07-27T08:30:00.000-04:00,new york,Parks & Recreation,,,,https://www1.nyc.gov/events/hamilton-fish-pool-lap-swim/1063416/1,
Kosciuszko Pool: Lap Swim,"Take part in a long-distance lap swim competition. To participate in the competition, please speak to an Aquatics Specialist on the pool deck and indicate this on your application. An awards ceremony will be held at the end of August to celebrate the health and fitness achievements of swimmers who complete 25 miles or more. Visit https:\/\/www.nycgovparks.org\/events\/lap-swim to register.",Kosciuszko Pool,,,Kosciuszko Pool,2026-07-27T07:00:00.000-04:00,2026-07-27T08:30:00.000-04:00,new york,Parks & Recreation,,,,https://www1.nyc.gov/events/kosciuszko-pool-lap-swim/1084336/1,
Liberty Pool: Lap Swim,"Take part in a long-distance lap swim competition. To participate in the competition, please speak to an Aquatics Specialist on the pool deck and indicate this on your application. An awards ceremony will be held at the end of August to celebrate the health and fitness achievements of swimmers who complete 25 miles or more. Visit https:\/\/www.nycgovparks.org\/events\/lap-swim to register.",Main Pool,,,Main Pool in Detective Keith L Williams Park,2026-07-27T07:00:00.000-04:00,2026-07-27T08:30:00.000-04:00,new york,Parks & Recreation,,,,https://www1.nyc.gov/events/liberty-pool-lap-swim/1085396/1,
Lyons Pool: Lap Swim,"Take part in a long-distance lap swim competition. To participate in the competition, please speak to an Aquatics Specialist on the pool deck and indicate this on your application. An awards ceremony will be held at the end of August to celebrate the health and fitness achievements of swimmers who complete 25 miles or more. Visit https:\/\/www.nycgovparks.org\/events\/lap-swim to register.",Lyons Pool,,,Lyons Pool,2026-07-27T07:00:00.000-04:00,2026-07-27T08:30:00.000-04:00,new york,Parks & Recreation,,,,https://www1.nyc.gov/events/lyons-pool-lap-swim/1086576/1,
