name,description,location_name,latitude,longitude,address,start_time,end_time,city,primary_category,secondary_categories,thumbnail_image,additional_images,external_link,is_paid
CURLFEST 2026,CURLFEST 2026 is a long-anticipated chance for the natural beauty community to reunite and celebrate the culture without bounds.,Randalls Island,40.7927352,-73.9248681,"10 Central Road, New York, NY 10035",2026-07-25T12:00:00,2026-07-25T19:00:00,new york,Fashion,"Fashion & Beauty,Festival or Fair,Curlyhair,Naturalhair,Naturalbeauty,Blackwomenempowerment,Blackwomen,naturalhaircommunity",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1181608478%2F32803827579%2F1%2Foriginal.20260407-162504?crop=focalpoint&fit=crop&w=200&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=ef7c79db4b4c2e47380fd5f401764bf7,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1181608478%2F32803827579%2F1%2Foriginal.20260407-162504?auto=format%2Ccompress&q=75&sharp=10&s=dfbc7d03acb08611f53f99df4eb111dc,https://www.eventbrite.com/e/curlfest-2026-tickets-1439262917129,true
KokoFest 2026 “ The Cultural Experience”  Brooklyn,"6th Year. 5,000+ guests. 9 hours of programming. One Brooklyn waterfront.",Building 77,40.6985045,-73.9711607,"141 Flushing Avenue, Brooklyn, NY 11205",2026-07-25T12:00:00,2026-07-25T21:00:00,brooklyn,Food,"Food & Drink,Festival or Fair,Food,Dj,Caribbean,Reggaeton,Soca,Dayparty,Foodfestival,Musicfestival,Danceparty,hiphpop",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188036509%2F285739548932%2F1%2Foriginal.20260701-210344?crop=focalpoint&fit=crop&w=200&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.486&fp-y=0.374&s=bcd03e2c87a9b56a93b86aa7c042b8da,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188036509%2F285739548932%2F1%2Foriginal.20260701-210344?auto=format%2Ccompress&q=75&sharp=10&s=b19d6475d5a4780be7d194e1034c1ecc,https://www.eventbrite.com/e/kokofest-2026-the-cultural-experience-brooklyn-tickets-1987927444500,true
THE BLACK PARADE [EMO DAY PARTY],2 Rooms of Music (Indoors & Outdoors),The Meadows,40.7108644,-73.93657929999999,"17 Meadow Street, Brooklyn, NY 11206",2026-07-25T16:00:00,2026-07-25T22:00:00,brooklyn,Alternative,"Music,Party or Social Gathering,Free,Brooklyn,Dancing,Nightlife,Alternative,Nightclub,Punk,Pop,Emo,Rsvp",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1186420372%2F246669360746%2F1%2Foriginal.20260608-170647?crop=focalpoint&fit=crop&w=200&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=33a2eff9296e4a2b075319ec873443a9,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1186420372%2F246669360746%2F1%2Foriginal.20260608-170647?auto=format%2Ccompress&q=75&sharp=10&s=e1811800c3db0800751b176b75c808bf,https://www.eventbrite.com/e/the-black-parade-emo-day-party-tickets-1991391567786,true
Laylit,"Club night w/ Laylit @ Elsewhere in Bushwick on 7.25! Tickets start at $20 • 9pm • 21+ | Genre: SWANA, Arab Electronic",Elsewhere,40.709411,-73.923169,"599 Johnson Avenue, Brooklyn, NY 11237",2026-07-25T21:00:00,2026-07-26T04:00:00,brooklyn,Music,"Concert or Performance,Party,Brooklyn,Club,Nyc,laylit",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1184980000%2F2569518370411%2F1%2Foriginal.20260519-201809?crop=focalpoint&fit=crop&w=200&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=30f1bec79fbba7b451dd54c6f172d808,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1184980000%2F2569518370411%2F1%2Foriginal.20260519-201809?auto=format%2Ccompress&q=75&sharp=10&s=75a3fff1917876e1ab3af9bdbb123087,https://www.eventbrite.com/e/laylit-tickets-1989944004084,true
Pizza Party 2026,Join us on July 25th for “PIZZA PARTY!” A craft beer and pizza festival raising money for Snug Harbor Cultural Center.,Snug Harbor Cultural Center & Botanical Garden,40.6433718,-74.1027431,"1000 Richmond Terrace, Staten Island, NY 10301",2026-07-25T12:00:00,2026-07-25T16:00:00,staten island,Beer,"Food & Drink,Festival or Fair,Brewery,Beer,Pizza,Picnic,Breweryevents,beer_festival,pizza_party,beer_events,picnic_outdoors",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F996994203%2F177734477895%2F1%2Foriginal.20250331-183511?crop=focalpoint&fit=crop&w=200&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=24d9b52a859a20b8afe9b2f43cfd2539,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F996994203%2F177734477895%2F1%2Foriginal.20250331-183511?auto=format%2Ccompress&q=75&sharp=10&s=3883df5d34ad3b317a97f731f1e37696,https://www.eventbrite.com/e/pizza-party-2026-tickets-1987693140691,true
Out & Abt,Rooftop party w/ Out & Abt @ Elsewhere in Bushwick on 7.25! Tickets start at $13 • 4pm • 21+ | Genre: Dance,Elsewhere - The Rooftop,40.709411,-73.923169,"599 Johnson Avenue, Brooklyn, NY 11237",2026-07-25T16:00:00,2026-07-25T22:00:00,brooklyn,Music,"Concert or Performance,Concert,Dj,Summer,Rooftop,Djset,Danceparty,rooftop_party,electronic_rave",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178064561%2F2569518370411%2F1%2Foriginal.20260220-212919?crop=focalpoint&fit=crop&w=200&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=38012144857701b2ecdbdf4a3c0c24d9,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178064561%2F2569518370411%2F1%2Foriginal.20260220-212919?auto=format%2Ccompress&q=75&sharp=10&s=1f4ead4ff33538c62bf9f811d2ad7507,https://www.eventbrite.com/e/out-abt-tickets-1983545914225,true
This is 40ish [80s-00s],"A Matinee dance party celebrating the 40ish lifestyle with 80s, 90s, & 00s throwbacks.",The Club by Mr. Purple,40.7219297,-73.9881633,"180 Orchard Street #14th floor, New York, NY 10002",2026-07-25T18:00:00,2026-07-25T22:00:00,new york,Top 40,"Music,Party or Social Gathering,Nyc,90s,Matinee,Millennial,00s,90s_music,00s_music",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1185226375%2F2085102959893%2F1%2Foriginal.20260522-155457?crop=focalpoint&fit=crop&w=200&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=91d016288976a9780274ccd1fff6ef6b,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1185226375%2F2085102959893%2F1%2Foriginal.20260522-155457?auto=format%2Ccompress&q=75&sharp=10&s=87288ea3094d05b7281a65bcab60fd68,https://www.eventbrite.com/e/this-is-40ish-80s-00s-tickets-1990178685021,true
"Riley!, Kerosene Heights, Bugsy","A concert w/ Riley! in Zone One @ Elsewhere in Bushwick on 7.25!  Tickets start at $20 • 7pm • 16+ | Genre: Rock, Pop-punk",Elsewhere - Zone One,40.709411,-73.923169,"599 Johnson Avenue, Brooklyn, NY 11237",2026-07-25T19:00:00,2026-07-25T22:00:00,brooklyn,Indie,"Music,Concert or Performance,Concert,Rock,Brooklyn,Nyc,Livemusic,Emo,Bushwick,Poppunk,Altrock,Elsewhere",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1184867904%2F2569518370411%2F1%2Foriginal.20260518-173417?crop=focalpoint&fit=crop&w=200&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=b31bec093ed3405685bc4e270854e28e,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1184867904%2F2569518370411%2F1%2Foriginal.20260518-173417?auto=format%2Ccompress&q=75&sharp=10&s=9edb5a2a6c2e80f39156860c78d8a671,https://www.eventbrite.com/e/riley-kerosene-heights-bugsy-tickets-1989663799986,true
Too Cute to Care: Hip Hop Meets Caribbean at OOO,"Too Cute to Care hits OOO Saturday July 25th with hip hop, Caribbean vibes, free entry with RSVP, and complimentary drinks.",OUT OF ORDINARY,40.7410042,-73.992897,"48 West 21st Street, New York, NY 10010",2026-07-25T23:00:00,2026-07-26T04:00:00,new york,Hip Hop / Rap,"Music,Party or Social Gathering,Free,Hiphop,Event,Nyc,Birthday,Saturday,Rsvp,saturday_night,nyc_events,free_entry",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188237066%2F165609966285%2F1%2Foriginal.20260705-164030?crop=focalpoint&fit=crop&w=200&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.463&fp-y=0.05&s=59f952a7170f0a4c082cd76b1dd1f04f,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188237066%2F165609966285%2F1%2Foriginal.20260705-164030?auto=format%2Ccompress&q=75&sharp=10&s=64bb3a34fc4fa67c987f370aa56fa2af,https://www.eventbrite.com/e/too-cute-to-care-hip-hop-meets-caribbean-at-ooo-tickets-1993267000255,true
OMhh Presents 10th Annual IILBD braid Love Celebration,"Join us in person for the OMhh Presents 10th Annual IILBD braid Love Celebration—fun, friends, and fresh braids!",Restoration Plaza,40.679949,-73.9460014,"1368 Fulton Street, Brooklyn, NY 11216",2026-07-25T12:00:00,2026-07-25T17:00:00,brooklyn,Other,"Community & Culture,Festival or Fair,Family,Party,Dj,Community,Anniversary,Culture,Fundraiser,Beach,Braid",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1186577032%2F65799159369%2F1%2Foriginal.20260610-095133?w=200&auto=format%2Ccompress&q=75&sharp=10&s=9ba2229ec29e00ee1b4e09b6f8d5016a,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1186577032%2F65799159369%2F1%2Foriginal.20260610-095133?auto=format%2Ccompress&q=75&sharp=10&s=40cfdf0471d4414b85a8953c642d8ad1,https://www.eventbrite.com/e/omhh-presents-10th-annual-iilbd-braid-love-celebration-tickets-1991536988744,true
